Label,Notation,Parent Notation,Sort Priority,Description
"Cement, lime and plaster",23.5,23,1771,
Cement,23.51,23.5,1772,
Cement,23.51.1,23.51,1773,
Cement clinkers,23.51.11,23.51.1,1774,
"Portland cement, aluminous cement, slag cement and similar hydraulic cements",23.51.12,23.51.1,1775,
Sub-contracted operations as part of manufacturing of cement,23.51.9,23.51,1776,
Sub-contracted operations as part of manufacturing of cement,23.51.99,23.51.9,1777,
Lime and plaster,23.52,23.5,1778,
"Quicklime, slaked lime and hydraulic lime",23.52.1,23.52,1779,
"Quicklime, slaked lime and hydraulic lime",23.52.10,23.52.1,1780,
Plaster,23.52.2,23.52,1781,
Plaster,23.52.20,23.52.2,1782,
Calcined or agglomerated dolomite,23.52.3,23.52,1783,
Calcined or agglomerated dolomite,23.52.30,23.52.3,1784,
Sub-contracted operations as part of manufacturing of lime and plaster,23.52.9,23.52,1785,
Sub-contracted operations as part of manufacturing of lime and plaster,23.52.99,23.52.9,1786,
"Articles of concrete, cement and plaster",23.6,23,1787,
Concrete products for construction purposes,23.61,23.6,1788,
Concrete products for construction,23.61.1,23.61,1789,
"Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone",23.61.11,23.61.1,1790,
"Prefabricated structural components for building or civil engineering, of cement, concrete or artificial stone",23.61.12,23.61.1,1791,
Prefabricated buildings of concrete,23.61.2,23.61,1792,
Prefabricated buildings of concrete,23.61.20,23.61.2,1793,"This subcategory includes: - prefabricated buildings, predominantly made of concrete, either fully assembled and ready for use or unassembled - incomplete buildings, whether or not assembled, having the essential character of prefabricated buildings  The buildings can be designed for housing, worksite accommodation, shops, garages and other purposes."
Sub-contracted operations as part of manufacturing of concrete products for construction purposes,23.61.9,23.61,1794,
Sub-contracted operations as part of manufacturing of concrete products for construction purposes,23.61.99,23.61.9,1795,
Plaster products for construction purposes,23.62,23.6,1796,
Plaster products for construction purposes,23.62.1,23.62,1797,
Plaster products for construction purposes,23.62.10,23.62.1,1798,
Sub-contracted operations as part of manufacturing of plaster products for construction purposes,23.62.9,23.62,1799,
Sub-contracted operations as part of manufacturing of plaster products for construction purposes,23.62.99,23.62.9,1800,
Ready-mixed concrete,23.63,23.6,1801,
Ready-mixed concrete,23.63.1,23.63,1802,
Ready-mixed concrete,23.63.10,23.63.1,1803,
Sub-contracted operations as part of manufacturing of ready-mixed concrete,23.63.9,23.63,1804,
Sub-contracted operations as part of manufacturing of ready-mixed concrete,23.63.99,23.63.9,1805,
Mortars,23.64,23.6,1806,
Mortars,23.64.1,23.64,1807,
Mortars,23.64.10,23.64.1,1808,
Sub-contracted operations as part of manufacturing of mortars,23.64.9,23.64,1809,
Sub-contracted operations as part of manufacturing of mortars,23.64.99,23.64.9,1810,
Fibre cement,23.65,23.6,1811,
Articles of fibre cement,23.65.1,23.65,1812,
"Boards, blocks and similar articles of vegetable fibre, straw or wood waste, agglomerated with mineral binders",23.65.11,23.65.1,1813,
"Articles of asbestos-cement, cellulose fibre-cement or the like",23.65.12,23.65.1,1814,
Sub-contracted operations as part of manufacturing of articles of fibre cement,23.65.9,23.65,1815,
Sub-contracted operations as part of manufacturing of articles of fibre cement,23.65.99,23.65.9,1816,
"Other articles of concrete, plaster and cement",23.69,23.6,1817,
"Other articles of concrete, plaster and cement",23.69.1,23.69,1818,
Other articles of plaster or compositions based on plaster n.e.c.,23.69.11,23.69.1,1819,
"Articles of cement, concrete or artificial stone n.e.c.",23.69.19,23.69.1,1820,
"Sub-contracted operations as part of manufacturing of other articles of concrete, plaster and cement",23.69.9,23.69,1821,
"Sub-contracted operations as part of manufacturing of other articles of concrete, plaster and cement",23.69.99,23.69.9,1822,
"Cut, shaped and finished stone",23.7,23,1823,
"Cut, shaped and finished stone",23.70,23.7,1824,
"Cut, shaped and finished stone",23.70.1,23.70,1825,
"Marble, travertine, alabaster, worked, and articles thereof (except setts, curbstones, flagstones, tiles, cubes and similar articles); artificially coloured granules, chippings and powder of marble, travertine and alabaster",23.70.11,23.70.1,1826,
Other worked ornamental or building stone and articles thereof; other artificially coloured granules and powder of natural stone; articles of agglomerated slate,23.70.12,23.70.1,1827,
"Sub-contracted operations as part of manufacturing of cut, shaped and finished stone",23.70.9,23.70,1828,
"Sub-contracted operations as part of manufacturing of cut, shaped and finished stone",23.70.99,23.70.9,1829,
Other non-metallic mineral products,23.9,23,1830,
Abrasive products,23.91,23.9,1831,
Abrasive products,23.91.1,23.91,1832,
"Millstones, grindstones, grinding wheels and the like, without frameworks, for working stones, and parts thereof, of natural stone, of agglomerated natural or artificial abrasives, or of ceramics",23.91.11,23.91.1,1833,
"Abrasive powder or grain, on a base of textile fabric, paper or paperboard",23.91.12,23.91.1,1834,
Sub-contracted operations as part of manufacturing of abrasive products,23.91.9,23.91,1835,
Sub-contracted operations as part of manufacturing of abrasive products,23.91.99,23.91.9,1836,
Other non-metallic mineral products n.e.c.,23.99,23.9,1837,
Other non-metallic mineral products n.e.c.,23.99.1,23.99,1838,
"Fabricated asbestos fibres; mixtures with a basis of asbestos and magnesium carbonate; articles of such mixtures, or of asbestos; friction material for brakes, clutches and the like, not mounted",23.99.11,23.99.1,1839,
Articles of asphalt or of similar material,23.99.12,23.99.1,1840,
"Bituminous mixtures based on natural and artificial stone materials and bitumen, natural asphalt or related substances as a binder",23.99.13,23.99.1,1841,
Artificial graphite; colloidal or semi-colloidal graphite; preparations based on graphite or other carbon in the form of semi-manufactures,23.99.14,23.99.1,1842,
Artificial corundum,23.99.15,23.99.1,1843,
Non-metallic mineral products n.e.c.,23.99.19,23.99.1,1844,"This subcategory also includes: - calcined kaolin - dried and grinded clay  Calcined kaolin  Calcined dolomite is explicitly excluded from class 08.11 of NACE Rev. 2 and classified in manufacturing, in class 23.52 (Manufacture of lime and plaster).   A similar treatment should be applied for kaolin, regardless the fact that ""Kaolin and other kaolinic clays, whether or not calcined"" is covered by CN 2507 00 (not making a distinction between ""calcined"" and ""not calcined""), which itself is linked to subcategory 08.12.21 of CPA 2008 (Kaolin and other kaolinic clays).  Solution: Add “this class also includes: manufacture of calcined kaolin  The amendment has been introduced in the On-line version of the CPA 2008 explanatory notes.  Decision date: 30.07.2008"
Sub-contracted operations as part of manufacturing of other non-metallic mineral products n.e.c.,23.99.9,23.99,1845,
Sub-contracted operations as part of manufacturing of other non-metallic mineral products n.e.c.,23.99.99,23.99.9,1846,
Basic metals,24,C,1847,
Basic iron and steel and ferro-alloys,24.1,24,1848,
Basic iron and steel and ferro-alloys,24.10,24.1,1849,
Primary materials of iron and steel,24.10.1,24.10,1850,
"Pig iron and spiegeleisen in pigs, blocks or other primary forms",24.10.11,24.10.1,1851,
Ferro-alloys,24.10.12,24.10.1,1852,
"Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99,94%, in lumps, pellets or similar forms",24.10.13,24.10.1,1853,
"Granules and powders, of pig iron and spiegeleisen, or steel",24.10.14,24.10.1,1854,
Crude steel,24.10.2,24.10,1855,
Non alloy steel in ingots or other primary forms and semi-finished products of non alloy steel,24.10.21,24.10.2,1856,
Stainless steel in ingots or other primary forms and semi-finished products of stainless steel,24.10.22,24.10.2,1857,
Other alloy steel in ingots or other primary forms and semi-finished products of other alloy steel,24.10.23,24.10.2,1858,
"Flat rolled products of steel, not further worked than hot rolled",24.10.3,24.10,1859,
"Flat rolled products of non alloy steel, not further worked than hot rolled, of a width of ≥ 600 mm",24.10.31,24.10.3,1860,
"Flat rolled products of non alloy steel, not further worked than hot rolled, of a width of < 600 mm",24.10.32,24.10.3,1861,
"Flat rolled products of stainless steel, not further worked than hot rolled, of a width ≥ 600 mm",24.10.33,24.10.3,1862,
"Flat rolled products of stainless steel, not further worked than hot rolled, of a width of < 600 mm",24.10.34,24.10.3,1863,
"Flat rolled products of other alloy steel, not further worked than hot rolled, of a width of ≥ 600 mm",24.10.35,24.10.3,1864,
"Flat rolled products of other alloy steel, not further worked than hot rolled, of a width of < 600 mm (except products of silicon-electrical steel)",24.10.36,24.10.3,1865,
"Flat rolled products of steel, not further worked than cold rolled, of a width of ≥ 600 mm",24.10.4,24.10,1866,
"Flat rolled products of non alloy steel, not further worked than cold rolled, of a width of ≥ 600 mm",24.10.41,24.10.4,1867,
"Flat rolled products of stainless steel, not further worked than cold rolled, of a width of ≥ 600 mm",24.10.42,24.10.4,1868,
"Flat rolled products of other-alloy steel, not further worked than cold rolled, of a width of ≥ 600 mm",24.10.43,24.10.4,1869,
"Flat rolled products of steel, clad, plated or coated and flat rolled products of high speed steel and of silicon-electrical steel",24.10.5,24.10,1870,
"Flat rolled products of non alloy steel, of a width of ≥ 600 mm, clad, plated or coated",24.10.51,24.10.5,1871,
"Flat rolled products of other alloy steel, of a width of ≥ 600 mm, clad, plated or coated",24.10.52,24.10.5,1872,
"Flat rolled products of silicon-electrical steel, of a width of ≥ 600 mm",24.10.53,24.10.5,1873,
"Flat rolled products of silicon-electrical steel, of a width of < 600 mm",24.10.54,24.10.5,1874,
"Flat rolled products of high speed steel, of a width of < 600 mm",24.10.55,24.10.5,1875,
Hot processed bars and rods of steel,24.10.6,24.10,1876,
"Bars and rods, hot rolled, in irregularly wound coils, of non alloy steel",24.10.61,24.10.6,1877,
"Other bars and rods of steel, not further worked than forged, hot rolled, hot-drawn or extruded, but including those twisted after rolling",24.10.62,24.10.6,1878,
"Bars and rods, hot rolled, in irregularly wound coils, of stainless steel",24.10.63,24.10.6,1879,
"Other bars and rods of stainless steel, not further worked than forged, hot rolled, hot-drawn or extruded, but including those twisted after rolling",24.10.64,24.10.6,1880,
"Bars and rods, hot rolled, in irregularly wound coils, of other alloy steel",24.10.65,24.10.6,1881,
"Other bars and rods of other alloy steel, not further worked than forged, hot rolled, hot-drawn or extruded, but including those twisted after rolling",24.10.66,24.10.6,1882,
Hollow drill bars and rods,24.10.67,24.10.6,1883,
"Hot processed open sections of steel, sheet piling of steel and railway or tramway track construction material, of steel",24.10.7,24.10,1884,
"Open sections, not further worked than hot rolled, hot-drawn or extruded, of non alloy steel",24.10.71,24.10.7,1885,
"Open sections, not further worked than hot rolled, hot-drawn or extruded, of stainless steel",24.10.72,24.10.7,1886,
"Open sections, not further worked than hot rolled, hot-drawn or extruded, of other alloy steel",24.10.73,24.10.7,1887,
"Sheet piling, of steel and welded open sections of steel",24.10.74,24.10.7,1888,
Railway or tramway track construction material of steel,24.10.75,24.10.7,1889,
Sub-contracted operations as part of manufacturing of basic iron and steel and of ferro-alloys,24.10.9,24.10,1890,
Sub-contracted operations as part of manufacturing of basic iron and steel and of ferro-alloys,24.10.99,24.10.9,1891,
"Tubes, pipes, hollow profiles and related fittings, of steel",24.2,24,1892,
"Tubes, pipes, hollow profiles and related fittings, of steel",24.20,24.2,1893,
"Tubes, pipes and hollow profiles, seamless, of steel",24.20.1,24.20,1894,
"Line pipe of a kind used for oil or gas pipelines, seamless, of steel",24.20.11,24.20.1,1895,
"Casing, tubing and drill pipe, of a kind used in the drilling for oil or gas, seamless, of steel",24.20.12,24.20.1,1896,
"Other tubes and pipes, of circular cross section, of steel",24.20.13,24.20.1,1897,
"Tubes and pipes, of non-circular cross-section and hollow profiles, of steel",24.20.14,24.20.1,1898,
"Tubes and pipes, welded, of circular cross-section, of an external diameter of > 406,4 mm, of steel",24.20.2,24.20,1899,
"Line pipe of a kind used for oil or gas pipelines, welded, of an external diameter of > 406,4 mm, of steel",24.20.21,24.20.2,1900,
"Casing and tubing of a kind used in drilling for oil or gas, welded, of an external diameter of > 406,4 mm, of steel",24.20.22,24.20.2,1901,
"Other tubes and pipes, of circular cross section, welded, of an external diameter of > 406,4 mm, of steel",24.20.23,24.20.2,1902,
"Other tubes and pipes, of circular cross section, such as open seam, riveted or similarly closed, of an external diameter of > 406,4 mm, of steel",24.20.24,24.20.2,1903,
"Tubes and pipes, of an external diameter of ≤ 406,4 mm, welded, of steel",24.20.3,24.20,1904,
"Line pipe of a kind used for oil or gas pipelines, welded, of an external diameter of ≤ 406,4 mm, of steel",24.20.31,24.20.3,1905,
"Casing and tubing, of a kind used in drilling for oil or gas, welded, of an external diameter of ≤ 406,4 mm, of steel",24.20.32,24.20.3,1906,
"Other tubes and pipes, of circular cross section, welded, of an external diameter of ≤ 406,4 mm, of steel",24.20.33,24.20.3,1907,
"Tubes and pipes, of non-circular cross-section, welded, of an external diameter of ≤ 406,4 mm, of steel",24.20.34,24.20.3,1908,
"Other tubes and pipes, such as open seam, riveted or similarly closed, of an external diameter of ≤ 406,4 mm, of steel",24.20.35,24.20.3,1909,
"Tube or pipe fittings of steel, not cast",24.20.4,24.20,1910,
"Tube or pipe fittings of steel, not cast",24.20.40,24.20.4,1911,
"Sub-contracted operations as part of manufacturing of tubes, pipes, hollow profiles and related fittings, of steel",24.20.9,24.20,1912,
"Sub-contracted operations as part of manufacturing of tubes, pipes, hollow profiles and related fittings, of steel",24.20.99,24.20.9,1913,
Other products of the first processing of steel,24.3,24,1914,
Cold drawn bars,24.31,24.3,1915,
Cold drawn bars and solid profiles of non alloy steel,24.31.1,24.31,1916,
Cold drawn bars and solid profiles of non alloy steel,24.31.10,24.31.1,1917,
"Cold drawn bars and solid profiles of alloy steel, other than stainless steel",24.31.2,24.31,1918,
"Cold drawn bars and solid profiles of alloy steel, other than stainless steel",24.31.20,24.31.2,1919,
Cold drawn bars and solid profiles of stainless steel,24.31.3,24.31,1920,
Cold drawn bars and solid profiles of stainless steel,24.31.30,24.31.3,1921,
Sub-contracted operations as part of manufacturing of cold drawn bars,24.31.9,24.31,1922,
Sub-contracted operations as part of manufacturing of cold drawn bars,24.31.99,24.31.9,1923,
Cold rolled narrow strip,24.32,24.3,1924,
"Flat cold rolled steel products, uncoated, of a width of < 600 mm",24.32.1,24.32,1925,
"Flat cold rolled steel products, uncoated, of a width of < 600 mm",24.32.10,24.32.1,1926,
"Flat cold rolled steel products, clad, plated or coated, of a width of < 600 mm",24.32.2,24.32,1927,
"Flat cold rolled steel products, clad, plated or coated, of a width of < 600 mm",24.32.20,24.32.2,1928,
Sub-contracted operations as part of manufacturing of cold rolled narrow strip,24.32.9,24.32,1929,
Sub-contracted operations as part of manufacturing of cold rolled narrow strip,24.32.99,24.32.9,1930,
Cold formed or folded products,24.33,24.3,1931,
Open sections cold formed or folded,24.33.1,24.33,1932,
Open sections cold formed or folded of non alloy steel,24.33.11,24.33.1,1933,
Open sections cold formed or folded of stainless steel,24.33.12,24.33.1,1934,
Ribbed sheets of non alloy steel,24.33.2,24.33,1935,
Ribbed sheets of non alloy steel,24.33.20,24.33.2,1936,
Sandwich panels of coated steel sheet,24.33.3,24.33,1937,
Sandwich panels of coated steel sheet,24.33.30,24.33.3,1938,
Sub-contracted operations as part of manufacturing of cold formed or folded products,24.33.9,24.33,1939,
Sub-contracted operations as part of manufacturing of cold formed or folded products,24.33.99,24.33.9,1940,
Cold drawn wire,24.34,24.3,1941,
Cold drawn wire,24.34.1,24.34,1942,
Cold drawn wire of non alloy steel,24.34.11,24.34.1,1943,
Cold drawn wire of stainless steel,24.34.12,24.34.1,1944,
Cold drawn wire of other alloy steel,24.34.13,24.34.1,1945,
Sub-contracted operations as part of manufacturing of cold drawn wire,24.34.9,24.34,1946,
Sub-contracted operations as part of manufacturing of cold drawn wire,24.34.99,24.34.9,1947,
Basic precious and other non-ferrous metals,24.4,24,1948,
Precious metals,24.41,24.4,1949,
"Silver, unwrought or in semi-manufactured forms, or in powder form",24.41.1,24.41,1950,
"Silver, unwrought or in semi-manufactured forms, or in powder form",24.41.10,24.41.1,1951,
"Gold, unwrought or in semi-manufactured forms, or in powder form",24.41.2,24.41,1952,
"Gold, unwrought or in semi-manufactured forms, or in powder form",24.41.20,24.41.2,1953,
"Platinum, unwrought or in semi-manufactured forms, or in powder form",24.41.3,24.41,1954,
"Platinum, unwrought or in semi-manufactured forms, or in powder form",24.41.30,24.41.3,1955,
"Base metals or silver, clad with gold, not further worked than semi-manufactured",24.41.4,24.41,1956,
"Base metals or silver, clad with gold, not further worked than semi-manufactured",24.41.40,24.41.4,1957,
"Base metals clad with silver and base metals, silver or gold clad with platinum, not further worked than semi-manufactured",24.41.5,24.41,1958,
"Base metals clad with silver and base metals, silver or gold clad with platinum, not further worked than semi-manufactured",24.41.50,24.41.5,1959,
Sub-contracted operations as part of manufacturing of precious metals,24.41.9,24.41,1960,
Sub-contracted operations as part of manufacturing of precious metals,24.41.99,24.41.9,1961,
Aluminium,24.42,24.4,1962,
"Aluminium, unwrought; aluminium oxide",24.42.1,24.42,1963,
"Aluminium, unwrought",24.42.11,24.42.1,1964,
"Aluminium oxide, excluding artificial corundum",24.42.12,24.42.1,1965,
Semi-finished products of aluminium or aluminium alloys,24.42.2,24.42,1966,
Aluminium powders and flakes,24.42.21,24.42.2,1967,
"Aluminium bars, rods and profiles",24.42.22,24.42.2,1968,
Aluminium wire,24.42.23,24.42.2,1969,
"Aluminium plates, sheets and strip, of a thickness > 0,2 mm",24.42.24,24.42.2,1970,
"Aluminium foil, of a thickness ≤ 0,2 mm",24.42.25,24.42.2,1971,
"Aluminium tubes, pipes and tube or pipe fittings",24.42.26,24.42.2,1972,
Sub-contracted operations as part of manufacturing of aluminium,24.42.9,24.42,1973,
Sub-contracted operations as part of manufacturing of aluminium,24.42.99,24.42.9,1974,
"Lead, zinc and tin",24.43,24.4,1975,
"Lead, zinc and tin, unwrought",24.43.1,24.43,1976,
"Lead, unwrought",24.43.11,24.43.1,1977,
"Zinc, unwrought",24.43.12,24.43.1,1978,
"Tin, unwrought",24.43.13,24.43.1,1979,
"Semi-finished products of lead, zinc and tin or their alloys",24.43.2,24.43,1980,
"Lead plates, sheets, strip and foil; lead powders and flakes",24.43.21,24.43.2,1981,
"Zinc dust, powders and flakes",24.43.22,24.43.2,1982,
"Zinc bars, rods, profiles and wire; zinc plates, sheets, strip and foil",24.43.23,24.43.2,1983,
"Tin bars, rods, profiles and wire",24.43.24,24.43.2,1984,
"Sub-contracted operations as part of manufacturing of lead, zinc and tin",24.43.9,24.43,1985,
"Sub-contracted operations as part of manufacturing of lead, zinc and tin",24.43.99,24.43.9,1986,
Copper,24.44,24.4,1987,
"Copper, unwrought; copper mattes; cement copper",24.44.1,24.44,1988,
Copper mattes; cement copper,24.44.11,24.44.1,1989,
"Copper, unrefined; copper anodes for electrolytic refining",24.44.12,24.44.1,1990,
"Refined copper and copper alloys, unwrought; master alloys of copper",24.44.13,24.44.1,1991,
Semi-finished products of copper or copper alloys,24.44.2,24.44,1992,
Copper powders and flakes,24.44.21,24.44.2,1993,
"Copper bars, rods and profiles",24.44.22,24.44.2,1994,
Copper wire,24.44.23,24.44.2,1995,
"Copper plates, sheets and strip, of a thickness > 0,15 mm",24.44.24,24.44.2,1996,
"Copper foil, of a thickness ≤ 0,15 mm",24.44.25,24.44.2,1997,
"Copper tubes, pipes and tube or pipe fittings",24.44.26,24.44.2,1998,
Sub-contracted operations as part of manufacturing of copper,24.44.9,24.44,1999,
Sub-contracted operations as part of manufacturing of copper,24.44.99,24.44.9,2000,
Other non-ferrous metal,24.45,24.4,2001,
"Nickel, unwrought; intermediate products of nickel metallurgy",24.45.1,24.45,2002,
"Nickel, unwrought",24.45.11,24.45.1,2003,
"Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy",24.45.12,24.45.1,2004,
Semi-finished products of nickel or nickel alloys,24.45.2,24.45,2005,
Nickel powders and flakes,24.45.21,24.45.2,2006,
"Nickel bars, rods, profiles and wire",24.45.22,24.45.2,2007,
"Nickel plates, sheets, strip and foil",24.45.23,24.45.2,2008,
"Nickel tubes, pipes and tube or pipe fittings",24.45.24,24.45.2,2009,
"Other non-ferrous metals and articles thereof; cermets; ash and residues, containing metals or metallic compounds",24.45.3,24.45,2010,
"Other non-ferrous metals and articles thereof: cermets; ash and residues, containing metals or metallic compounds",24.45.30,24.45.3,2011,
Sub-contracted operations as part of manufacturing of other non-ferrous metal,24.45.9,24.45,2012,
Sub-contracted operations as part of manufacturing of other non-ferrous metal,24.45.99,24.45.9,2013,
Processed nuclear fuel,24.46,24.4,2014,
"Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds",24.46.1,24.46,2015,
"Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds",24.46.10,24.46.1,2016,
Sub-contracted operations as part of manufacturing of processed nuclear fuel,24.46.9,24.46,2017,
Sub-contracted operations as part of manufacturing of processed nuclear fuel,24.46.99,24.46.9,2018,
Casting services of metals,24.5,24,2019,
Casting services of iron,24.51,24.5,2020,
Casting services of cast iron,24.51.1,24.51,2021,
Casting services of malleable cast iron,24.51.11,24.51.1,2022,
Casting services of spheroidal cast iron,24.51.12,24.51.1,2023,
Casting services of grey cast iron,24.51.13,24.51.1,2024,
"Tubes, pipes and hollow profiles of cast-iron",24.51.2,24.51,2025,
"Tubes, pipes and hollow profiles of cast-iron",24.51.20,24.51.2,2026,
"Tube or pipe fittings, of cast-iron",24.51.3,24.51,2027,
"Tube or pipe fittings, of cast-iron",24.51.30,24.51.3,2028,
Sub-contracted operations as part of manufacturing of casting of iron,24.51.9,24.51,2029,
Sub-contracted operations as part of manufacturing of casting of iron,24.51.99,24.51.9,2030,
Casting services of steel,24.52,24.5,2031,
Casting services of steel,24.52.1,24.52,2032,
Casting services of steel,24.52.10,24.52.1,2033,
Tubes and pipes of centrifugally cast-steel,24.52.2,24.52,2034,
Tubes and pipes of centrifugally cast-steel,24.52.20,24.52.2,2035,
"Tube or pipe fittings, of cast-steel",24.52.3,24.52,2036,
"Tube or pipe fittings, of cast-steel",24.52.30,24.52.3,2037,
Casting services of light metals,24.53,24.5,2038,
Casting services of light metals,24.53.1,24.53,2039,
Casting services of light metals,24.53.10,24.53.1,2040,
Casting services of other non-ferrous metals,24.54,24.5,2041,
Casting services of other non-ferrous metals,24.54.1,24.54,2042,
Casting services of other non-ferrous metals,24.54.10,24.54.1,2043,
"Fabricated metal products, except machinery and equipment",25,C,2044,
Structural metal products,25.1,25,2045,
Metal structures and parts of structures,25.11,25.1,2046,
Prefabricated buildings of metal,25.11.1,25.11,2047,
Prefabricated buildings of metal,25.11.10,25.11.1,2048,"This subcategory includes: - prefabricated buildings, predominantly made of metal, either fully assembled and ready for use or unassembled - incomplete buildings, whether or not assembled, having the essential character of prefabricated buildings  The buildings can be designed for worksite accommodation, shops, sheds, garages, greenhouses and other purposes."
Structural metal products and parts thereof,25.11.2,25.11,2049,
Bridges and bridge-sections of iron or steel,25.11.21,25.11.2,2050,
Towers and lattice masts of iron or steel,25.11.22,25.11.2,2051,
"Other structures and parts of structures, plates, rods, angles, shapes and the like, of iron, steel or aluminium",25.11.23,25.11.2,2052,
Sub-contracted operations as part of manufacturing of metal structures and parts of structures,25.11.9,25.11,2053,
Sub-contracted operations as part of manufacturing of metal structures and parts of structures,25.11.99,25.11.9,2054,
Doors and windows of metal,25.12,25.1,2055,
"Doors, windows and their frames and thresholds for doors, of metal",25.12.1,25.12,2056,
"Doors, windows and their frames and thresholds for doors, of metal",25.12.10,25.12.1,2057,
Sub-contracted operations as part of manufacturing of doors and windows of metal,25.12.9,25.12,2058,
Sub-contracted operations as part of manufacturing of doors and windows of metal,25.12.99,25.12.9,2059,
"Tanks, reservoirs and containers of metal",25.2,25,2060,
Central heating radiators and boilers,25.21,25.2,2061,
Central heating radiators and boilers,25.21.1,25.21,2062,
"Central heating radiators, not electrically heated, of iron or steel",25.21.11,25.21.1,2063,
"Central heating boilers, for producing hot water or low pressure steam",25.21.12,25.21.1,2064,
Parts for central heating boilers,25.21.13,25.21.1,2065,
Sub-contracted operations as part of manufacturing of central heating radiators and boilers,25.21.9,25.21,2066,
Sub-contracted operations as part of manufacturing of central heating radiators and boilers,25.21.99,25.21.9,2067,
"Other tanks, reservoirs and containers of metal",25.29,25.2,2068,
"Other tanks, reservoirs and containers of metal",25.29.1,25.29,2069,
"Reservoirs, tanks, vats and similar containers (other than for compressed or liquefied gas), of iron, steel or aluminium, of a capacity > 300 litres, not fitted with mechanical or thermal equipment)",25.29.11,25.29.1,2070,
"Containers for compressed or liquefied gas, of metal",25.29.12,25.29.1,2071,
"Sub-contracted operations as part of manufacturing of tanks, reservoirs and containers of metal",25.29.9,25.29,2072,
"Sub-contracted operations as part of manufacturing of tanks, reservoirs and containers of metal",25.29.99,25.29.9,2073,
"Steam generators, except central heating hot water boilers",25.3,25,2074,
"Steam generators, except central heating hot water boilers",25.30,25.3,2075,
Steam generators and parts thereof,25.30.1,25.30,2076,
Steam or other vapour generating boilers; super-heated water boilers,25.30.11,25.30.1,2077,
Auxiliary plant for use with boilers; condensers for steam or other vapour power units,25.30.12,25.30.1,2078,
Parts of steam generators,25.30.13,25.30.1,2079,
Nuclear reactors and parts thereof,25.30.2,25.30,2080,
"Nuclear reactors, except isotope separators",25.30.21,25.30.2,2081,
"Parts of nuclear reactors, except isotope separators",25.30.22,25.30.2,2082,
"Sub-contracted operations as part of manufacturing of steam generators, except central heating boilers",25.30.9,25.30,2083,
"Sub-contracted operations as part of manufacturing of steam generators, except central heating boilers",25.30.99,25.30.9,2084,
Weapons and ammunition,25.4,25,2085,
Weapons and ammunition,25.40,25.4,2086,
Weapons and ammunition and parts thereof,25.40.1,25.40,2087,
"Military weapons, other than revolvers, pistols and the like",25.40.11,25.40.1,2088,
"Revolvers, pistols, non-military firearms and similar devices",25.40.12,25.40.1,2089,
"Bombs, missiles and similar munitions of war; cartridges, other ammunition and projectiles and parts thereof",25.40.13,25.40.1,2090,
Parts of military weapons and other arms,25.40.14,25.40.1,2091,
Sub-contracted operations as part of manufacturing of weapons and ammunition,25.40.9,25.40,2092,
Sub-contracted operations as part of manufacturing of weapons and ammunition,25.40.99,25.40.9,2093,
"Forging, pressing, stamping and roll-forming services of metal; powder metallurgy",25.5,25,2094,
"Forging, pressing, stamping and roll-forming services of metal; powder metallurgy",25.50,25.5,2095,
"Forging, pressing, stamping and roll forming services of metal",25.50.1,25.50,2096,
Forging services of metal,25.50.11,25.50.1,2097,This subcategory also includes: - cold extrusion services
Stamping services of metal,25.50.12,25.50.1,2098,"This subcategory includes: - stamping services of non-ferrous metals, from drawings"
Other forming services of metal,25.50.13,25.50.1,2099,
Powder metallurgy,25.50.2,25.50,2100,
Powder metallurgy,25.50.20,25.50.2,2101,This subcategory includes: - production services of metal objects directly from metal powders by heat treatment (sintering) or under pressure - production services of grinding or cutting parts made of hard metallic carbides
Treatment and coating services of metals; machining,25.6,25,2102,
Treatment and coating services of metals,25.61,25.6,2103,
Coating services of metal,25.61.1,25.61,2104,
Metallic coating services of metal,25.61.11,25.61.1,2105,"This subcategory includes: - metallic coating services by immersion in molten metals - metallic coating services by thermal spraying - metallic coating services in zinc, by electrolysis and chemical treatment - coating services in other metals (nickel, copper, chromium, etc.), by electrolysis and chemical treatment"
Non-metallic coating services of metal,25.61.12,25.61.1,2106,"This subcategory includes: - plastic coating processes services - other coatings services (phosphating, enamelling, etc.)"
Other treatment services of metal,25.61.2,25.61,2107,
"Heat treatment services of metal, other than metallic coating",25.61.21,25.61.2,2108,
Other surface treatment services of metal,25.61.22,25.61.2,2109,"This subcategory includes: - painting, varnishing services - anodising services - vapour deposition services - other metallic surface treatment services  This subcategory excludes: - vacuum coating services of plastic parts with metal, see 22.29.91"
Machining services,25.62,25.6,2110,
Turning services of metal parts,25.62.1,25.62,2111,
Turning services of metal parts,25.62.10,25.62.1,2112,This subcategory includes: - production services of turned metal parts
Other machining services,25.62.2,25.62,2113,
